accession	TopHit	E_value	PecID	TaxID	TaxString
GCA_000017945-FLGBHGLA_04310	ABU81605.1_hypothetical_protein_Igni_0422_[Ignicoccus_hospitalis_KIN4/I]	4.0e-41	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04320	WP_011998458.1_DNA_polymerase_subunit_beta_[Ignicoccus_hospitalis]	7.9e-120	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04330	WP_011998459.1_AIR_synthase-like_protein_[Ignicoccus_hospitalis]	1.9e-231	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04340	WP_011998460.1_geranylgeranylglyceryl/heptaprenylglyceryl_phosphate_synthase_[Ignicoccus_hospitalis]	1.7e-131	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04350	WP_052569925.1_hypothetical_protein_[Ignicoccus_hospitalis]	2.1e-45	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04360	WP_011998462.1_zinc_finger_SWIM_domain-containing_protein_[Ignicoccus_hospitalis]	8.6e-66	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04370	ABU81611.1_ribose_5-phosphate_isomerase_[Ignicoccus_hospitalis_KIN4/I]	2.4e-116	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04380	WP_048061479.1_hypothetical_protein_[Hyperthermus_butylicus]	1.6e-10	52.9	54248	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Pyrodictiaceae,Hyperthermus,Hyperthermus_butylicus
GCA_000017945-FLGBHGLA_04390	WP_011998464.1_hypothetical_protein_[Ignicoccus_hospitalis]	3.3e-31	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04400	WP_011998465.1_hypothetical_protein_[Ignicoccus_hospitalis]	0.0e+00	99.8	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04410	WP_083756871.1_hypothetical_protein_[Ignicoccus_hospitalis]	1.1e-38	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04420	ABU81614.1_tryptophan_synthase,_alpha_chain_[Ignicoccus_hospitalis_KIN4/I]	6.6e-139	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04430	WP_011998467.1_hypothetical_protein_[Ignicoccus_hospitalis]	4.9e-27	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04440	ABU81616.1_hypothetical_protein_Igni_0433_[Ignicoccus_hospitalis_KIN4/I]	6.6e-84	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04450	-	-	-	-	-
GCA_000017945-FLGBHGLA_04460	-	-	-	-	-
GCA_000017945-FLGBHGLA_04470	WP_011998469.1_hypothetical_protein_[Ignicoccus_hospitalis]	7.9e-204	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04480	WP_011998470.1_hypothetical_protein_[Ignicoccus_hospitalis]	2.2e-142	99.6	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04490	ABU81619.1_protein_kinase_[Ignicoccus_hospitalis_KIN4/I]	5.0e-128	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04500	ABU81620.1_hypothetical_protein_Igni_0437_[Ignicoccus_hospitalis_KIN4/I]	7.0e-52	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04510	WP_011998473.1_macro_domain-containing_protein_[Ignicoccus_hospitalis]	2.2e-88	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04520	WP_011998474.1_hypothetical_protein_[Ignicoccus_hospitalis]	1.2e-121	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04530	WP_011998475.1_glycosyltransferase_family_2_protein_[Ignicoccus_hospitalis]	1.4e-193	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04540	WP_011998476.1_hypothetical_protein_[Ignicoccus_hospitalis]	2.1e-179	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04550	WP_011998477.1_5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl_5'-monophosphate_synthetase_[Ignicoccus_hospitalis]	1.2e-194	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04560	ABU81626.1_membrane_protein-like_protein_[Ignicoccus_hospitalis_KIN4/I]	8.5e-73	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04570	WP_011998479.1_CBS_domain-containing_protein_[Ignicoccus_hospitalis]	9.5e-65	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04580	WP_011998480.1_succinate_dehydrogenase/fumarate_reductase_iron-sulfur_subunit_[Ignicoccus_hospitalis]	2.3e-184	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04590	WP_052569944.1_hypothetical_protein_[Ignicoccus_hospitalis]	2.7e-67	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04600	WP_083756873.1_GIY-YIG_nuclease_family_protein_[Ignicoccus_hospitalis]	7.0e-65	99.2	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04610	WP_011998482.1_hypothetical_protein_[Ignicoccus_hospitalis]	3.6e-102	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04620	WP_011998483.1_aldo/keto_reductase_[Ignicoccus_hospitalis]	1.7e-134	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04630	WP_083756874.1_hypothetical_protein_[Ignicoccus_hospitalis]	5.4e-95	99.4	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04640	ABU81633.1_hypothetical_protein_Igni_0450_[Ignicoccus_hospitalis_KIN4/I]	1.6e-49	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04650	WP_011998486.1_50S_ribosomal_protein_P1_[Ignicoccus_hospitalis]	3.2e-10	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04660	WP_011998487.1_phosphopantothenate/pantothenate_synthetase_[Ignicoccus_hospitalis]	1.1e-130	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04670	WP_011998488.1_archaeal_proteasome_endopeptidase_complex_subunit_alpha_[Ignicoccus_hospitalis]	1.3e-128	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04680	WP_011998489.1_cation_acetate_symporter_[Ignicoccus_hospitalis]	3.6e-291	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04690	WP_011998490.1_DUF485_domain-containing_protein_[Ignicoccus_hospitalis]	8.5e-28	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04700	WP_011998491.1_universal_stress_protein_[Ignicoccus_hospitalis]	1.4e-66	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04710	ABU81640.1_4-hydroxybenzoate_polyprenyltransferase,_putative_[Ignicoccus_hospitalis_KIN4/I]	7.6e-114	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04720	WP_011998493.1_anaerobic_ribonucleoside-triphosphate_reductase_activating_protein_[Ignicoccus_hospitalis]	2.1e-142	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04730	WP_011998494.1_peroxiredoxin_[Ignicoccus_hospitalis]	2.9e-136	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04740	WP_011998495.1_type_III-B_CRISPR_module_RAMP_protein_Cmr4_[Ignicoccus_hospitalis]	4.7e-154	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04750	WP_052569950.1_hypothetical_protein_[Ignicoccus_hospitalis]	4.7e-103	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04760	WP_052569952.1_hypothetical_protein_[Ignicoccus_hospitalis]	5.9e-166	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04770	WP_011998498.1_hypothetical_protein_[Ignicoccus_hospitalis]	0.0e+00	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04780	ABU81647.1_hypothetical_protein_Igni_0464_[Ignicoccus_hospitalis_KIN4/I]	4.1e-189	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04790	ABU81648.1_lysyl-tRNA_synthetase_[Ignicoccus_hospitalis_KIN4/I]	2.5e-299	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04800	WP_011998501.1_aminodeoxychorismate/anthranilate_synthase_component_II_[Ignicoccus_hospitalis]	1.7e-108	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04810	ABU81650.1_CRISPR-associated_protein_Cas4_[Ignicoccus_hospitalis_KIN4/I]	8.0e-105	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04820	WP_011998503.1_MBL_fold_metallo-hydrolase_[Ignicoccus_hospitalis]	3.1e-121	99.5	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04830	WP_011998504.1_hypothetical_protein_[Ignicoccus_hospitalis]	2.2e-78	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04840	ABU81653.1_ABC_transporter_related_[Ignicoccus_hospitalis_KIN4/I]	4.2e-101	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04850	WP_011998506.1_ABC_transporter_substrate-binding_protein_[Ignicoccus_hospitalis]	9.7e-110	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04860	WP_011998507.1_tungsten_ABC_transporter_permease_[Ignicoccus_hospitalis]	3.9e-159	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04870	WP_052569958.1_hypothetical_protein_[Ignicoccus_hospitalis]	5.0e-268	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04880	ABU81657.1_hypothetical_protein_Igni_0474_[Ignicoccus_hospitalis_KIN4/I]	2.9e-142	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04890	ABU81658.1_Coenzyme_F390_synthetase-like_protein_[Ignicoccus_hospitalis_KIN4/I]	3.0e-297	99.8	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04900	ABU81659.1_3-hydroxy-3-methylglutaryl-coenzyme_A_reductase_[Ignicoccus_hospitalis_KIN4/I]	8.9e-226	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04910	WP_011998512.1_hypothetical_protein_[Ignicoccus_hospitalis]	7.2e-155	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04920	ABU81661.1_tRNA-guanine_transglycosylase,_various_specificities_[Ignicoccus_hospitalis_KIN4/I]	2.4e-292	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04930	WP_011998514.1_ABC_transporter_permease_[Ignicoccus_hospitalis]	7.5e-206	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04940	WP_052569962.1_hypothetical_protein_[Ignicoccus_hospitalis]	0.0e+00	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04950	WP_011998516.1_recombinase_B_[Ignicoccus_hospitalis]	1.3e-97	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04960	ABU81665.1_hypothetical_protein_Igni_0482_[Ignicoccus_hospitalis_KIN4/I]	2.3e-223	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04970	WP_083756880.1_bifunctional_precorrin-2_dehydrogenase/sirohydrochlorin_ferrochelatase_[Ignicoccus_hospitalis]	8.0e-126	99.6	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_04980	-	-	-	-	-
GCA_000017945-FLGBHGLA_04990	ABU81667.1_phosphotransferase_KptA/Tpt1_[Ignicoccus_hospitalis_KIN4/I]	3.1e-98	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05000	ABU81668.1_conserved_hypothetical_protein_[Ignicoccus_hospitalis_KIN4/I]	4.5e-88	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05010	WP_011998521.1_TIGR00270_family_protein_[Ignicoccus_hospitalis]	7.5e-80	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05020	WP_011998522.1_radical_SAM/SPASM_domain-containing_protein_[Ignicoccus_hospitalis]	2.0e-285	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05030	WP_011998523.1_radical_SAM_protein_[Ignicoccus_hospitalis]	3.6e-218	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05040	WP_011998524.1_dipeptidyl_aminopeptidase/acylaminoacyl-peptidase-like_protein_[Ignicoccus_hospitalis]	3.3e-95	99.4	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05050	WP_011998525.1_hydrogenase_expression/formation_protein_HypE_[Ignicoccus_hospitalis]	7.7e-183	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05060	WP_011998526.1_hypothetical_protein_[Ignicoccus_hospitalis]	1.8e-107	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05070	WP_011998527.1_ABC_transporter_ATPase_[Ignicoccus_hospitalis]	3.5e-299	99.8	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05080	WP_011998528.1_hypothetical_protein_[Ignicoccus_hospitalis]	5.8e-43	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05090	WP_011998529.1_Lrp/AsnC_family_transcriptional_regulator_[Ignicoccus_hospitalis]	7.7e-71	99.3	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05100	WP_083756882.1_orotate_phosphoribosyltransferase_[Ignicoccus_hospitalis]	6.2e-120	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05110	WP_052569975.1_hypothetical_protein_[Ignicoccus_hospitalis]	6.8e-184	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05120	ABU81680.1_putative_signal-transduction_protein_with_CBS_domains_[Ignicoccus_hospitalis_KIN4/I]	2.3e-134	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05130	ABU81681.1_hypothetical_protein_Igni_0498_[Ignicoccus_hospitalis_KIN4/I]	1.8e-104	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05140	WP_011998534.1_hypothetical_protein_[Ignicoccus_hospitalis]	2.0e-71	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05150	WP_011998535.1_DUF1028_domain-containing_protein_[Ignicoccus_hospitalis]	1.0e-102	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05160	WP_011998536.1_hypothetical_protein_[Ignicoccus_hospitalis]	9.5e-19	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05170	WP_011998537.1_hypothetical_protein_[Ignicoccus_hospitalis]	5.0e-28	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05180	WP_011998538.1_hypothetical_protein_[Ignicoccus_hospitalis]	2.3e-75	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05190	WP_011998539.1_hydrogenase_maturation_protease_[Ignicoccus_hospitalis]	6.7e-93	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05200	WP_011998540.1_hypothetical_protein_[Ignicoccus_hospitalis]	5.5e-34	98.8	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05210	WP_011998541.1_TIGR00269_family_protein_[Ignicoccus_hospitalis]	8.8e-170	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05220	WP_011998542.1_class_IV_adenylate_cyclase_[Ignicoccus_hospitalis]	1.9e-92	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05230	WP_011998543.1_DUF1610_domain-containing_protein_[Ignicoccus_hospitalis]	2.1e-28	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05240	WP_052570471.1_elongation_factor_1-beta_[Ignicoccus_hospitalis]	2.6e-40	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05250	WP_011998545.1_hypothetical_protein_[Ignicoccus_hospitalis]	5.2e-105	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05260	WP_011998546.1_MBL_fold_metallo-hydrolase_[Ignicoccus_hospitalis]	1.4e-161	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05270	WP_011998547.1_glutamyl-tRNA_reductase_[Ignicoccus_hospitalis]	5.0e-214	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05280	-	-	-	-	-
GCA_000017945-FLGBHGLA_05290	WP_075049864.1_hydantoinase/oxoprolinase_family_protein_[Ignicoccus_islandicus]	1.6e-226	66.0	54259	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_islandicus
GCA_000017945-FLGBHGLA_05300	WP_011998548.1_hypothetical_protein_[Ignicoccus_hospitalis]	2.6e-155	99.6	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05310	WP_011998549.1_hypothetical_protein_[Ignicoccus_hospitalis]	8.2e-196	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05320	ABU81698.1_Reverse_gyrase_[Ignicoccus_hospitalis_KIN4/I]	0.0e+00	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_05330	WP_011998551.1_DEAD/DEAH_box_helicase_[Ignicoccus_hospitalis]	0.0e+00	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
